Raw_Type,pslist_nproc,pslist_nppid,pslist_avg_threads,pslist_nprocs64bit,pslist_avg_handlers,dlllist_ndlls,dlllist_avg_dlls_per_proc,handles_nhandles,handles_avg_handles_per_proc,handles_nport,handles_nfile,handles_nevent,handles_ndesktop,handles_nkey,handles_nthread,handles_ndirectory,handles_nsemaphore,handles_ntimer,handles_nsection,handles_nmutant,ldrmodules_not_in_load,ldrmodules_not_in_init,ldrmodules_not_in_mem,ldrmodules_not_in_load_avg,ldrmodules_not_in_init_avg,ldrmodules_not_in_mem_avg,malfind_ninjections,malfind_commitCharge,malfind_protection,malfind_uniqueInjections,psxview_not_in_pslist,psxview_not_in_eprocess_pool,psxview_not_in_ethread_pool,psxview_not_in_pspcid_list,psxview_not_in_csrss_handles,psxview_not_in_session,psxview_not_in_deskthrd,psxview_not_in_pslist_false_avg,psxview_not_in_eprocess_pool_false_avg,psxview_not_in_ethread_pool_false_avg,psxview_not_in_pspcid_list_false_avg,psxview_not_in_csrss_handles_false_avg,psxview_not_in_session_false_avg,psxview_not_in_deskthrd_false_avg,callbacks_ncallbacks,callbacks_nanonymous,callbacks_ngeneric,modules_nmodules,svcscan_nservices,svcscan_kernel_drivers,svcscan_fs_drivers,svcscan_process_services,svcscan_shared_process_services,svcscan_interactive_process_services,svcscan_nactive,Label,SubType
F:\Run_1\0ff0a7429ebd5f19eac9fef4504d12c2b2b66a2b060de1c25d6e8fd08262f6d9_benign/raw/raw_0.bin,135,19,43.422222222222224,133,0.0,6428,50.21875,45060,349.30232558139534,0,1789,10430,132,3361,2170,308,1911,328,910,772,381,509,381,0.0568402207966582,0.0759361479934357,0.0568402207966582,22,1347,22,6,17,1,8,151,19,0,151,0.1125827814569536,0.0066225165562913,0.0529801324503311,1.0,0.1258278145695364,0.0,1.0,257,217,17,175,1449,735,84,148,2,2,376,Benign,Benign
F:\Run_1\0ff0a7429ebd5f19eac9fef4504d12c2b2b66a2b060de1c25d6e8fd08262f6d9_benign/raw/raw_1.bin,140,17,11.07857142857143,139,0.0,6801,50.37777777777778,46953,342.7226277372263,0,1858,10729,140,3489,1926,322,2049,359,963,805,469,606,469,0.0646361631753032,0.0835170893054024,0.0646361631753032,22,1347,22,6,7,0,7,147,14,0,147,0.0476190476190476,0.0,0.0476190476190476,1.0,0.0952380952380952,0.0,1.0,257,217,17,175,1430,724,85,154,2,2,385,Benign,Benign
F:\Run_1\0ff0a7429ebd5f19eac9fef4504d12c2b2b66a2b060de1c25d6e8fd08262f6d9_benign/raw/raw_2.bin,138,17,9.840579710144928,137,0.0,6631,50.23484848484848,45215,339.9624060150376,0,1824,10242,137,3335,1713,311,1994,333,943,686,418,552,418,0.059375,0.0784090909090909,0.059375,22,1347,22,6,10,0,10,148,19,0,148,0.0675675675675675,0.0,0.0675675675675675,1.0,0.1283783783783783,0.0,1.0,263,223,17,175,1431,724,85,154,2,2,383,Benign,Benign
F:\Run_1\1b399f61e57266427a5fceb4f3df6a337304832e24579c43385b59cfd660e068_benign/raw/raw_0.bin,135,18,12.985185185185186,134,0.0,6699,51.53076923076923,45830,352.53846153846155,0,1820,10508,133,3434,2084,313,2232,353,907,760,399,530,399,0.0568700114025085,0.0755416191562143,0.0568700114025085,22,1346,22,6,9,3,7,144,17,0,144,0.0625,0.0208333333333333,0.0486111111111111,1.0,0.1180555555555555,0.0,1.0,257,217,17,176,1421,723,84,149,2,2,453,Benign,Benign
F:\Run_1\1b399f61e57266427a5fceb4f3df6a337304832e24579c43385b59cfd660e068_benign/raw/raw_1.bin,138,18,10.63768115942029,137,0.0,6888,51.40298507462686,46445,346.6044776119403,0,1844,10515,136,3616,1834,317,2356,343,933,805,430,577,430,0.0590821654300632,0.0792800219840615,0.0590821654300632,22,1346,22,6,4,0,5,142,11,0,142,0.028169014084507,0.0,0.0352112676056338,1.0,0.0774647887323943,0.0,1.0,257,217,17,176,1414,718,84,151,2,2,465,Benign,Benign
F:\Run_1\1b399f61e57266427a5fceb4f3df6a337304832e24579c43385b59cfd660e068_benign/raw/raw_2.bin,134,18,8.985074626865671,133,0.0,6671,51.713178294573645,44637,343.3615384615385,0,1814,9977,132,3504,1493,309,2252,320,918,667,425,556,425,0.0599013389711064,0.0783650458069062,0.0599013389711064,22,1346,22,6,7,1,7,141,15,0,141,0.0496453900709219,0.0070921985815602,0.0496453900709219,1.0,0.1063829787234042,0.0,1.0,263,223,25,176,1449,737,84,153,2,2,468,Benign,Benign
F:\Run_1\1b67441f080adf23da22736c557813d3bb459c915a1b84d8253b8e9599df2708_benign/raw/raw_0.bin,144,21,12.819444444444445,144,0.0,7185,52.44525547445255,50065,362.78985507246375,0,2408,11487,144,3760,2244,326,2571,327,992,877,397,535,397,0.0529403920522736,0.0713428457127617,0.0529403920522736,23,1621,23,6,7,0,10,151,17,0,151,0.0463576158940397,0.0,0.0662251655629139,1.0,0.1125827814569536,0.0,1.0,259,217,17,175,1402,706,84,146,2,2,386,Benign,Benign
F:\Run_1\1b67441f080adf23da22736c557813d3bb459c915a1b84d8253b8e9599df2708_benign/raw/raw_1.bin,147,18,9.816326530612244,147,0.0,7256,52.96350364963504,50037,354.8723404255319,0,2031,11239,145,3857,1781,331,2595,352,1035,777,582,716,582,0.0750677157229459,0.0923513478653424,0.0750677157229459,20,815,20,6,13,0,13,160,23,0,160,0.08125,0.0,0.08125,1.0,0.14375,0.0,1.0,259,217,17,176,1457,725,87,155,2,2,408,Benign,Benign
F:\Run_1\1b67441f080adf23da22736c557813d3bb459c915a1b84d8253b8e9599df2708_benign/raw/raw_2.bin,161,24,9.788819875776396,159,0.0,7745,52.33108108108108,55091,369.738255033557,0,2183,13195,154,4347,1863,351,2864,348,1114,971,799,1006,799,0.0946458185264155,0.1191660743899549,0.0946458185264155,16,789,16,5,13,2,13,174,25,0,174,0.0747126436781609,0.0114942528735632,0.0747126436781609,1.0,0.1436781609195402,0.0,1.0,265,223,17,175,1442,720,82,151,2,2,495,Benign,Benign
F:\Run_1\1c639fbba837b57f28691e7f210a034dd1b55380a13649a64e47be55bb8308a0_benign/raw/raw_0.bin,127,16,12.535433070866144,126,0.0,5887,49.05833333333333,41360,341.8181818181818,0,1724,9690,120,3059,1848,284,1804,324,859,757,354,474,354,0.0572722860378579,0.0766866202879792,0.0572722860378579,22,1347,22,6,6,1,7,132,15,0,132,0.0454545454545454,0.0075757575757575,0.053030303030303,1.0,0.1136363636363636,0.0,1.0,257,217,25,175,1453,735,86,148,2,2,370,Benign,Benign
F:\Run_1\1c639fbba837b57f28691e7f210a034dd1b55380a13649a64e47be55bb8308a0_benign/raw/raw_1.bin,131,16,10.145038167938932,130,0.0,6281,49.45669291338583,43162,337.203125,0,1791,9841,127,3270,1571,296,1952,350,918,802,419,552,419,0.0626307922272047,0.0825112107623318,0.0626307922272047,22,1347,22,6,5,0,6,136,12,0,136,0.0367647058823529,0.0,0.0441176470588235,1.0,0.088235294117647,0.0,1.0,257,217,17,175,1462,742,85,156,2,2,384,Benign,Benign
F:\Run_1\1c639fbba837b57f28691e7f210a034dd1b55380a13649a64e47be55bb8308a0_benign/raw/raw_2.bin,127,15,8.803149606299213,126,0.0,6127,49.8130081300813,41461,334.36290322580646,0,1754,9358,122,3147,1316,289,1871,322,904,677,382,507,382,0.0586879705023813,0.0778921493316945,0.0586879705023813,22,1347,22,6,11,0,10,138,18,0,138,0.0797101449275362,0.0,0.072463768115942,1.0,0.1304347826086956,0.0,1.0,263,223,17,175,1463,742,85,156,2,2,382,Benign,Benign
F:\Run_1\1d2b8e3bbfcd7546b402c2f379e40d850fd4eceaf20c45fdbfcba0b859e0a7fb_benign/raw/raw_0.bin,127,17,29499548.96062992,126,0.0,6153,51.70588235294117,44668,375.3613445378151,0,1766,10427,128,3206,2059,288,2243,322,837,944,356,518,356,0.0550231839258114,0.0800618238021638,0.0550231839258114,22,1346,22,6,22,0,2,148,10,0,148,0.1486486486486486,0.0,0.0135135135135135,1.0,0.0675675675675675,0.0,1.0,259,217,17,175,1407,711,84,149,2,2,384,Benign,Benign
F:\Run_1\1d2b8e3bbfcd7546b402c2f379e40d850fd4eceaf20c45fdbfcba0b859e0a7fb_benign/raw/raw_1.bin,144,18,5033.951388888889,143,0.0,7420,53.381294964028775,50589,361.35,0,2098,11394,151,3913,1900,331,2659,366,952,845,440,578,440,0.0565407350295553,0.0742739655615523,0.0565407350295553,22,1346,22,6,8,0,6,151,15,0,151,0.0529801324503311,0.0,0.0397350993377483,1.0,0.0993377483443708,0.0,1.0,259,217,25,176,1383,698,84,151,2,2,391,Benign,Benign
F:\Run_1\1d2b8e3bbfcd7546b402c2f379e40d850fd4eceaf20c45fdbfcba0b859e0a7fb_benign/raw/raw_2.bin,162,26,9.617283950617283,160,0.0,7752,53.0958904109589,55009,366.7266666666667,0,2168,12588,162,4358,1868,354,2999,353,1029,989,794,942,794,0.0952152536275332,0.1129631850341767,0.0952152536275332,9,18,9,5,8,3,5,169,19,0,169,0.0473372781065088,0.0177514792899408,0.029585798816568,1.0,0.1124260355029585,0.0,1.0,265,223,17,175,1391,707,80,146,2,2,479,Benign,Benign
F:\Run_1\1e171264f1310680b03bb9122633db660378bc411b28ae25c2bfab9f0f06da51_benign/raw/raw_0.bin,144,17,13.805555555555555,144,0.0,7457,53.26428571428571,71479,506.9432624113475,0,2376,15928,252,5799,2975,534,3359,464,1218,1269,420,622,420,0.05507474429583,0.081563073695253,0.05507474429583,22,1346,22,6,9,1,5,153,14,0,153,0.0588235294117647,0.0065359477124183,0.0326797385620915,1.0,0.0915032679738562,0.0,1.0,262,217,17,175,1441,730,84,150,2,2,390,Benign,Benign
F:\Run_1\1e171264f1310680b03bb9122633db660378bc411b28ae25c2bfab9f0f06da51_benign/raw/raw_1.bin,146,17,10.568493150684931,146,0.0,7580,54.53237410071942,51424,367.3142857142857,0,2055,11616,147,3956,1947,327,2734,376,996,864,453,593,453,0.0569166980776479,0.0745068475939188,0.0569166980776479,22,1346,22,6,3,0,5,148,11,0,148,0.0202702702702702,0.0,0.0337837837837837,1.0,0.0743243243243243,0.0,1.0,262,217,17,175,1436,728,85,153,2,2,399,Benign,Benign
F:\Run_1\1e171264f1310680b03bb9122633db660378bc411b28ae25c2bfab9f0f06da51_benign/raw/raw_2.bin,143,17,3507.755244755245,142,0.0,7278,53.51470588235294,49311,359.93430656934305,0,1999,11095,144,3835,1609,319,2579,348,977,754,502,638,502,0.0674006444683136,0.0856605800214822,0.0674006444683136,9,18,9,5,9,2,4,151,13,0,151,0.0596026490066225,0.0132450331125827,0.0264900662251655,1.0,0.086092715231788,0.0,1.0,268,223,17,175,1427,725,85,149,2,2,393,Benign,Benign
F:\Run_1\1fcbe5d51360bee55f55c791a95df8c61f73e117bda89b9439d74df5cee7aa71_benign/raw/raw_0.bin,145,20,11487371.544827586,144,0.0,7453,53.618705035971225,50598,364.0143884892086,0,1929,11472,145,3849,2306,327,2849,362,971,804,410,589,410,0.0525438933743432,0.0754837882865564,0.0525438933743432,23,1615,23,6,11,0,3,155,15,0,155,0.0709677419354838,0.0,0.0193548387096774,1.0,0.0967741935483871,0.0,1.0,259,217,25,176,1441,730,85,150,2,2,393,Benign,Benign
F:\Run_1\1fcbe5d51360bee55f55c791a95df8c61f73e117bda89b9439d74df5cee7aa71_benign/raw/raw_1.bin,150,20,10.133333333333333,150,0.0,7486,52.71830985915493,50662,354.27972027972027,0,2034,11418,148,3878,1878,337,2825,352,979,827,419,561,419,0.0534370615992858,0.0715469965565616,0.0534370615992858,23,1615,23,6,5,0,8,155,20,0,155,0.032258064516129,0.0,0.0516129032258064,1.0,0.1290322580645161,0.0,1.0,260,217,17,176,1422,725,84,148,2,2,392,Benign,Benign
F:\Run_1\1fcbe5d51360bee55f55c791a95df8c61f73e117bda89b9439d74df5cee7aa71_benign/raw/raw_2.bin,155,24,29184.245161290324,153,0.0,7726,53.282758620689656,52339,363.46527777777777,0,2114,12221,148,3983,1807,337,3013,351,978,767,404,548,404,0.0522571465528392,0.0708834562152373,0.0522571465528392,19,807,19,6,17,1,5,171,21,0,171,0.0994152046783625,0.0058479532163742,0.0292397660818713,1.0,0.1228070175438596,0.0,1.0,265,223,25,176,1434,733,84,151,2,2,486,Benign,Benign
F:\Run_1\2a1c7574a5c42eb8c9348d9dba505ce49f2c88231d7ea6edd3715a39a5decd94_benign/raw/raw_0.bin,144,20,13.270833333333334,144,0.0,7379,53.0863309352518,51365,366.8928571428572,0,2228,11731,148,3835,2320,327,2722,382,994,863,425,630,425,0.0547680412371134,0.0811855670103092,0.0547680412371134,22,1352,22,6,10,0,11,154,18,0,154,0.0649350649350649,0.0,0.0714285714285714,1.0,0.1168831168831168,0.0,1.0,258,217,17,176,1406,710,84,146,2,2,473,Benign,Benign
F:\Run_1\2a1c7574a5c42eb8c9348d9dba505ce49f2c88231d7ea6edd3715a39a5decd94_benign/raw/raw_1.bin,148,18,9.945945945945946,148,0.0,7055,51.496350364963504,49718,355.12857142857143,0,2008,11051,148,3761,1786,328,2597,366,1014,769,725,862,725,0.0941436177119854,0.1119335151279054,0.0941436177119854,20,1339,20,5,10,1,11,158,20,0,158,0.0632911392405063,0.0063291139240506,0.0696202531645569,1.0,0.1265822784810126,0.0,1.0,258,217,25,176,1430,722,86,153,2,2,482,Benign,Benign
F:\Run_1\2a1c7574a5c42eb8c9348d9dba505ce49f2c88231d7ea6edd3715a39a5decd94_benign/raw/raw_2.bin,153,17,9.797385620915032,153,0.0,7568,53.29577464788732,52564,362.5103448275862,0,2062,11413,154,4152,1766,341,2794,381,1095,871,677,819,677,0.0828134556574923,0.1001834862385321,0.0828134556574923,22,1353,22,6,15,0,14,168,25,0,168,0.0892857142857142,0.0,0.0833333333333333,1.0,0.1488095238095238,0.0,1.0,264,223,17,176,1449,730,88,155,2,2,480,Benign,Benign
F:\Run_1\2a922ebe7edb08480baa1721ce1b5185fb5af7f64ec0f128d6a7a37711784815_benign/raw/raw_0.bin,130,17,12.861538461538462,128,0.0,6091,48.728,43045,344.36,0,1772,9996,128,3129,1952,313,1862,326,871,770,390,515,390,0.061128526645768,0.0807210031347962,0.061128526645768,28,1469,28,7,12,1,5,141,19,0,141,0.0851063829787234,0.0070921985815602,0.0354609929078014,1.0,0.1347517730496454,0.0,1.0,257,217,17,175,1441,728,84,152,2,2,377,Benign,Benign
F:\Run_1\2a922ebe7edb08480baa1721ce1b5185fb5af7f64ec0f128d6a7a37711784815_benign/raw/raw_1.bin,128,17,12.0390625,126,0.0,6404,52.0650406504065,47452,382.6774193548387,0,1878,10960,127,3420,1945,322,2428,342,940,994,459,585,459,0.0670464504820333,0.0854513584574934,0.0670464504820333,28,1469,28,7,33,0,5,159,13,0,159,0.2075471698113207,0.0,0.0314465408805031,1.0,0.0817610062893081,0.0,1.0,258,217,17,175,1497,805,84,148,2,2,398,Benign,Benign
F:\Run_1\2a922ebe7edb08480baa1721ce1b5185fb5af7f64ec0f128d6a7a37711784815_benign/raw/raw_2.bin,159,21,9.968553459119496,157,0.0,7671,52.54109589041096,55815,374.5973154362416,0,2539,13074,151,4270,2025,376,2886,379,1090,922,830,1013,830,0.1008750607681089,0.12311618862421,0.1008750607681089,28,1469,28,7,8,1,10,165,18,0,165,0.0484848484848484,0.006060606060606,0.0606060606060606,1.0,0.109090909090909,0.0,1.0,264,223,25,175,1445,736,84,152,2,2,497,Benign,Benign
F:\Run_1\2b672dd0e086dd4196087712ba0e34af205f518231545646c81d01411fe9bda8_benign/raw/raw_0.bin,129,16,12.44186046511628,128,0.0,5931,48.614754098360656,41678,338.8455284552846,0,1732,9729,126,3058,1830,291,1813,323,890,757,351,475,351,0.0559987236758136,0.0757817485641352,0.0559987236758136,22,1347,22,6,5,3,4,134,15,0,134,0.0373134328358208,0.0223880597014925,0.0298507462686567,1.0,0.1119402985074626,0.0,1.0,257,217,25,175,1441,731,86,148,2,2,372,Benign,Benign
F:\Run_1\2b672dd0e086dd4196087712ba0e34af205f518231545646c81d01411fe9bda8_benign/raw/raw_1.bin,133,16,9.977443609022556,132,0.0,6372,49.395348837209305,43582,335.24615384615385,0,1800,9928,132,3277,1573,305,1970,349,951,743,397,528,397,0.0589370546318289,0.0783847980997624,0.0589370546318289,22,1347,22,6,10,0,9,143,17,0,143,0.0699300699300699,0.0,0.0629370629370629,1.0,0.1188811188811188,0.0,1.0,257,217,25,175,1462,740,86,160,2,2,387,Benign,Benign
F:\Run_1\2b672dd0e086dd4196087712ba0e34af205f518231545646c81d01411fe9bda8_benign/raw/raw_2.bin,139,18,8.741007194244604,138,0.0,6538,49.908396946564885,43732,331.3030303030303,0,1819,9799,132,3253,1456,308,2011,329,957,692,407,540,407,0.0586455331412103,0.0778097982708933,0.0586455331412103,22,1347,22,6,11,1,12,150,22,0,150,0.0733333333333333,0.0066666666666666,0.08,1.0,0.1466666666666666,0.0,1.0,263,223,17,175,1436,728,85,158,2,2,381,Benign,Benign
F:\Run_1\2b8f77719ff7528fc7147d381d98f0171390b94b85f84f9b4483e9322f140726_benign/raw/raw_0.bin,124,16,12.887096774193548,123,0.0,5868,48.9,41486,342.8595041322314,0,1720,9665,123,3037,1858,285,1808,328,883,760,371,513,371,0.0601686668829062,0.0831981835874148,0.0601686668829062,22,1347,22,6,13,0,11,137,19,0,137,0.0948905109489051,0.0,0.0802919708029197,1.0,0.1386861313868613,0.0,1.0,257,217,17,175,1446,734,86,147,2,2,379,Benign,Benign
F:\Run_1\2b8f77719ff7528fc7147d381d98f0171390b94b85f84f9b4483e9322f140726_benign/raw/raw_1.bin,131,16,10.068702290076336,130,0.0,6321,49.77165354330709,43280,338.125,0,1784,9845,130,3236,1585,299,1962,357,937,764,395,524,395,0.0592026378896882,0.0785371702637889,0.0592026378896882,22,1347,22,6,11,1,10,142,18,0,142,0.0774647887323943,0.0070422535211267,0.0704225352112676,1.0,0.1267605633802817,0.0,1.0,257,217,25,175,1489,763,84,157,2,2,389,Benign,Benign
F:\Run_1\2b8f77719ff7528fc7147d381d98f0171390b94b85f84f9b4483e9322f140726_benign/raw/raw_2.bin,136,17,9.014705882352942,135,0.0,6507,50.05384615384615,43501,332.0687022900763,0,1807,9714,131,3243,1441,302,2009,338,950,691,403,533,403,0.0585585585585585,0.0774484161580935,0.0585585585585585,22,1347,22,6,18,0,19,154,27,0,154,0.1168831168831168,0.0,0.1233766233766233,1.0,0.1753246753246753,0.0,1.0,263,223,17,175,1455,739,86,161,2,2,380,Benign,Benign
F:\Run_1\2d09798210455d443e62351b7b9f02fe7412930623a6bcf6b009c94da3f0fb94_benign/raw/raw_0.bin,126,16,12.833333333333334,124,0.0,5890,48.67768595041322,41784,342.4918032786885,0,1733,9724,124,3053,1871,288,1816,327,883,758,382,504,382,0.0610711430855315,0.0805755395683453,0.0610711430855315,22,1347,22,6,6,0,5,131,12,0,131,0.0458015267175572,0.0,0.0381679389312977,1.0,0.0916030534351145,0.0,1.0,257,217,25,175,1461,742,89,147,2,2,370,Benign,Benign
F:\Run_1\2d09798210455d443e62351b7b9f02fe7412930623a6bcf6b009c94da3f0fb94_benign/raw/raw_1.bin,133,16,9.969924812030076,131,0.0,6308,49.28125,43550,337.5968992248062,0,1793,9882,129,3265,1581,302,1961,348,944,798,427,557,427,0.0634095634095634,0.0827145827145827,0.0634095634095634,22,1347,22,6,3,1,5,135,11,0,135,0.0222222222222222,0.0074074074074074,0.037037037037037,1.0,0.0814814814814814,0.0,1.0,257,217,17,175,1499,768,87,156,2,2,390,Benign,Benign
F:\Run_1\2d09798210455d443e62351b7b9f02fe7412930623a6bcf6b009c94da3f0fb94_benign/raw/raw_2.bin,132,17,8.545454545454545,130,0.0,6163,49.304,41957,332.9920634920635,0,1760,9393,127,3167,1312,294,1891,323,929,678,416,543,416,0.0632603406326034,0.0825729927007299,0.0632603406326034,22,1347,22,6,3,0,6,134,13,0,134,0.0223880597014925,0.0,0.044776119402985,1.0,0.0970149253731343,0.0,1.0,263,223,17,175,1500,768,87,156,2,2,388,Benign,Benign
F:\Run_1\2d9861d0185e05d493c8d5bbae368263f15c0fa66fc7e70c9eae8bba1b43be26_benign/raw/raw_0.bin,152,20,13.605263157894736,152,0.0,7747,53.06164383561644,52989,365.4413793103448,0,2037,12288,151,4019,2401,339,2720,373,1029,1075,417,565,417,0.0518205542438175,0.0702125015533739,0.0518205542438175,22,1347,22,6,8,2,3,159,17,0,159,0.050314465408805,0.0125786163522012,0.0188679245283018,1.0,0.1069182389937107,0.0,1.0,259,217,25,175,1426,716,90,147,2,2,389,Benign,Benign
F:\Run_1\2d9861d0185e05d493c8d5bbae368263f15c0fa66fc7e70c9eae8bba1b43be26_benign/raw/raw_1.bin,147,20,10.680272108843536,147,0.0,7610,53.21678321678322,51451,357.2986111111111,0,2026,11684,149,3959,1991,336,2675,371,1049,862,436,581,436,0.0545068133516689,0.0726340792599074,0.0545068133516689,22,1347,22,6,4,1,4,151,15,0,151,0.0264900662251655,0.0066225165562913,0.0264900662251655,1.0,0.0993377483443708,0.0,1.0,259,217,17,175,1404,706,89,152,2,2,390,Benign,Benign
F:\Run_1\2d9861d0185e05d493c8d5bbae368263f15c0fa66fc7e70c9eae8bba1b43be26_benign/raw/raw_2.bin,141,20,4227557.631205673,141,0.0,6972,52.42105263157895,47328,353.1940298507463,0,1886,10709,139,3633,1538,310,2493,340,991,701,386,524,386,0.0537904124860646,0.0730211817168338,0.0537904124860646,22,1347,22,6,11,0,6,151,19,0,151,0.0728476821192053,0.0,0.0397350993377483,1.0,0.1258278145695364,0.0,1.0,265,223,17,175,1470,748,87,154,2,2,390,Benign,Benign
F:\Run_1\2debeb3bd8ee05e342aec360134d65f6f3e637145ebc001f243e21e58d8503f2_benign/raw/raw_0.bin,125,16,12.776,124,0.0,5889,49.075,41541,343.31404958677683,0,1731,9693,124,3044,1865,285,1808,330,884,724,361,482,361,0.0581601417754148,0.0776542613178669,0.0581601417754148,22,1346,22,6,7,2,5,132,14,0,132,0.053030303030303,0.0151515151515151,0.0378787878787878,1.0,0.106060606060606,0.0,1.0,257,217,17,175,1436,728,86,146,2,2,370,Benign,Benign
F:\Run_1\2debeb3bd8ee05e342aec360134d65f6f3e637145ebc001f243e21e58d8503f2_benign/raw/raw_1.bin,131,16,10.206106870229007,130,0.0,6308,49.669291338582674,43336,338.5625,0,1786,9887,129,3212,1614,298,1955,354,945,743,391,518,391,0.0587793144918821,0.0778713168971737,0.0587793144918821,22,1346,22,6,4,0,5,135,11,0,135,0.0296296296296296,0.0,0.037037037037037,1.0,0.0814814814814814,0.0,1.0,257,217,25,175,1444,736,84,153,2,2,380,Benign,Benign
F:\Run_1\2debeb3bd8ee05e342aec360134d65f6f3e637145ebc001f243e21e58d8503f2_benign/raw/raw_2.bin,128,15,9.0234375,127,0.0,6163,49.70161290322581,41895,335.16,0,1761,9427,125,3155,1361,290,1885,332,937,663,388,512,388,0.0595000766753565,0.0785155650973777,0.0595000766753565,22,1346,22,6,9,0,9,137,16,0,137,0.0656934306569343,0.0,0.0656934306569343,1.0,0.1167883211678832,0.0,1.0,263,223,17,175,1445,736,84,153,2,2,378,Benign,Benign
F:\Run_1\2e2a40d004346e95cdb0a91dcd881be1f2ee6d9eef16f239c40f6b4e2383c656_benign/raw/raw_0.bin,130,18,13.038461538461538,129,0.0,6080,49.03225806451613,42655,341.24,0,1757,9925,129,3091,1968,292,1849,327,904,750,368,516,368,0.0596821277975997,0.0836847226727213,0.0596821277975997,22,1347,22,6,13,1,6,143,19,0,143,0.0909090909090909,0.0069930069930069,0.0419580419580419,1.0,0.1328671328671328,0.0,1.0,257,217,17,175,1447,729,84,149,2,2,374,Benign,Benign
F:\Run_1\2e2a40d004346e95cdb0a91dcd881be1f2ee6d9eef16f239c40f6b4e2383c656_benign/raw/raw_1.bin,152,17,12.052631578947368,152,0.0,7718,53.97202797202797,53858,374.0138888888889,0,2412,12139,148,4106,2261,339,2864,386,1090,907,465,610,465,0.0572589582563723,0.0751139022287895,0.0572589582563723,22,1347,22,6,6,3,5,158,16,0,158,0.0379746835443038,0.0189873417721519,0.0316455696202531,1.0,0.1012658227848101,0.0,1.0,258,217,25,175,1516,814,84,153,2,2,402,Benign,Benign
F:\Run_1\2e2a40d004346e95cdb0a91dcd881be1f2ee6d9eef16f239c40f6b4e2383c656_benign/raw/raw_2.bin,144,17,9.40277777777778,144,0.0,7298,52.88405797101449,49704,355.0285714285714,0,1990,11138,142,3857,1705,324,2564,364,1053,740,515,654,515,0.0671097211363044,0.0852228303362001,0.0671097211363044,22,1347,22,6,6,1,6,150,14,0,150,0.04,0.0066666666666666,0.04,1.0,0.0933333333333333,0.0,1.0,264,223,17,175,1469,760,84,154,2,2,393,Benign,Benign
F:\Run_1\2edf7c8fd59cd5fcd19fa528f60cbd6ddb9a8076ae0280b11d8ea8eaf7d39958_benign/raw/raw_0.bin,151,17,13.642384105960264,151,0.0,8086,55.006802721088434,54233,374.0206896551724,0,2049,12425,150,4186,2442,333,2933,376,1102,946,430,577,430,0.0512637100619933,0.0687887458273724,0.0512637100619933,22,1351,22,6,2,0,2,153,12,0,153,0.0130718954248366,0.0,0.0130718954248366,1.0,0.0784313725490196,0.0,1.0,260,217,17,175,1406,711,84,147,2,2,383,Benign,Benign
F:\Run_1\2edf7c8fd59cd5fcd19fa528f60cbd6ddb9a8076ae0280b11d8ea8eaf7d39958_benign/raw/raw_1.bin,145,17,11.179310344827586,145,0.0,7704,55.02857142857143,52309,368.3732394366197,0,2078,11664,145,4032,2052,331,2763,381,1096,895,465,606,465,0.0573224852071005,0.0747041420118343,0.0573224852071005,22,1351,22,6,8,1,4,153,14,0,153,0.0522875816993464,0.0065359477124183,0.0261437908496732,1.0,0.0915032679738562,0.0,1.0,259,217,17,175,1385,703,84,149,2,2,387,Benign,Benign
F:\Run_1\2edf7c8fd59cd5fcd19fa528f60cbd6ddb9a8076ae0280b11d8ea8eaf7d39958_benign/raw/raw_2.bin,146,17,9.034246575342468,146,0.0,7460,52.90780141843972,50341,354.51408450704224,0,2020,11133,144,3951,1574,331,2649,356,1089,751,518,662,518,0.0664187716373894,0.0848826772663162,0.0664187716373894,18,801,18,5,6,1,5,152,15,0,152,0.0394736842105263,0.006578947368421,0.0328947368421052,1.0,0.0986842105263157,0.0,1.0,265,223,25,175,1436,730,85,152,2,2,391,Benign,Benign
F:\Run_1\3a26e84b22e7665a55f0857da23a05e3ef3ed430242b6f7635909981cdbeba94_benign/raw/raw_0.bin,147,20,1796.2789115646258,147,0.0,7407,53.28776978417266,51337,366.6928571428571,0,2526,11634,145,3816,2342,333,2704,379,990,903,426,564,426,0.0556862745098039,0.0737254901960784,0.0556862745098039,21,1081,21,6,14,0,13,159,26,0,159,0.0880503144654088,0.0,0.0817610062893081,1.0,0.1635220125786163,0.0,1.0,258,217,17,176,1430,716,87,158,2,2,482,Benign,Benign
F:\Run_1\3a26e84b22e7665a55f0857da23a05e3ef3ed430242b6f7635909981cdbeba94_benign/raw/raw_1.bin,145,17,9.813793103448276,145,0.0,7393,53.18705035971223,49538,356.3884892086331,0,2080,11090,144,3787,1790,330,2587,353,1000,770,414,554,414,0.0535783615892325,0.0716966481169923,0.0535783615892325,22,1351,22,6,13,0,13,158,25,0,158,0.0822784810126582,0.0,0.0822784810126582,1.0,0.1582278481012658,0.0,1.0,258,217,17,176,1413,715,85,150,2,2,484,Benign,Benign
